area,station,component,dateTime,value
Oslo,Skøyen,PM10,2023-04-09T00:00:00+01:00,14.4419745263
Oslo,Skøyen,PM10,2023-04-10T00:00:00+01:00,10.990024537
Oslo,Skøyen,PM10,2023-04-11T00:00:00+01:00,9.5349229167
Oslo,Skøyen,PM10,2023-04-12T00:00:00+01:00,12.4663096065
Oslo,Skøyen,PM10,2023-04-13T00:00:00+01:00,14.6999394676
Oslo,Skøyen,PM10,2023-04-14T00:00:00+01:00,9.3436829861
Oslo,Skøyen,PM10,2023-04-15T00:00:00+01:00,8.8398042824
Oslo,Skøyen,PM10,2023-04-16T00:00:00+01:00,19.7408342258
Oslo,Skøyen,PM10,2023-04-17T00:00:00+01:00,26.0435741196
Oslo,Skøyen,PM10,2023-04-18T00:00:00+01:00,54.7356689815
Oslo,Skøyen,PM10,2023-04-19T00:00:00+01:00,44.3146091435
Oslo,Skøyen,PM10,2023-04-20T00:00:00+01:00,43.9140601852
Oslo,Skøyen,PM10,2023-04-21T00:00:00+01:00,48.8897619213
Oslo,Skøyen,PM10,2023-04-22T00:00:00+01:00,22.9822715278
Oslo,Skøyen,PM10,2023-04-23T00:00:00+01:00,8.7826845851
Oslo,Skøyen,PM10,2023-04-24T00:00:00+01:00,1.1286450231
Oslo,Skøyen,PM10,2023-04-25T00:00:00+01:00,3.1545893519
Oslo,Skøyen,PM10,2023-04-26T00:00:00+01:00,7.5499337963
Oslo,Skøyen,PM10,2023-04-27T00:00:00+01:00,11.6678332176
Oslo,Skøyen,PM10,2023-04-28T00:00:00+01:00,12.4277143519
Oslo,Skøyen,PM10,2023-04-29T00:00:00+01:00,7.2199034722
Oslo,Skøyen,PM10,2023-04-30T00:00:00+01:00,4.7825266084
Oslo,Skøyen,PM10,2023-05-01T00:00:00+01:00,5.5104793982
Oslo,Skøyen,PM10,2023-05-02T00:00:00+01:00,10.5801304398
Oslo,Skøyen,PM10,2023-05-03T00:00:00+01:00,9.2319657407
Oslo,Skøyen,PM10,2023-05-04T00:00:00+01:00,8.3343696759
Oslo,Skøyen,PM10,2023-05-05T00:00:00+01:00,11.539730787
Oslo,Skøyen,PM10,2023-05-06T00:00:00+01:00,12.3508053241
Oslo,Skøyen,PM10,2023-05-07T00:00:00+01:00,14.9102094459
Oslo,Skøyen,PM10,2023-05-08T00:00:00+01:00,21.9648988426
Oslo,Skøyen,PM10,2023-05-09T00:00:00+01:00,23.9990314815
Oslo,Skøyen,PM10,2023-05-10T00:00:00+01:00,25.623828125
Oslo,Skøyen,PM10,2023-05-11T00:00:00+01:00,36.3257362269
Oslo,Skøyen,PM10,2023-05-12T00:00:00+01:00,27.9265319444
Oslo,Skøyen,PM10,2023-05-13T00:00:00+01:00,18.0875240741
Oslo,Skøyen,PM10,2023-05-14T00:00:00+01:00,21.9637599034
Oslo,Skøyen,PM10,2023-05-15T00:00:00+01:00,19.6570459491
Oslo,Skøyen,PM10,2023-05-16T00:00:00+01:00,12.5745740741
Oslo,Skøyen,PM10,2023-05-17T00:00:00+01:00,3.1722918982
Oslo,Skøyen,PM10,2023-05-18T00:00:00+01:00,6.0395944444
Oslo,Skøyen,PM10,2023-05-19T00:00:00+01:00,13.2811258102
Oslo,Skøyen,PM10,2023-05-20T00:00:00+01:00,13.4571150463
Oslo,Skøyen,PM10,2023-05-21T00:00:00+01:00,13.0536369554
Oslo,Skøyen,PM10,2023-05-22T00:00:00+01:00,19.2542034722
Oslo,Skøyen,PM10,2023-05-23T00:00:00+01:00,11.346515162
Oslo,Skøyen,PM10,2023-05-24T00:00:00+01:00,9.708340625
Oslo,Skøyen,PM10,2023-05-25T00:00:00+01:00,9.5594853009
Oslo,Skøyen,PM10,2023-05-26T00:00:00+01:00,5.9343451389
Oslo,Skøyen,PM10,2023-05-27T00:00:00+01:00,11.1667703704
Oslo,Skøyen,PM10,2023-05-28T00:00:00+01:00,4.9647428602
Oslo,Skøyen,PM10,2023-05-29T00:00:00+01:00,4.9678328704
Oslo,Skøyen,PM10,2023-05-30T00:00:00+01:00,10.9118221065
Oslo,Skøyen,PM10,2023-05-31T00:00:00+01:00,12.5690087963
Oslo,Skøyen,PM10,2023-06-01T00:00:00+01:00,8.6587928241
Oslo,Skøyen,PM10,2023-06-02T00:00:00+01:00,8.4114050372
Oslo,Skøyen,PM10,2023-06-03T00:00:00+01:00,9.07999375
Oslo,Skøyen,PM10,2023-06-04T00:00:00+01:00,9.0246508258
Oslo,Skøyen,PM10,2023-06-05T00:00:00+01:00,46.9455899306
Oslo,Skøyen,PM10,2023-06-06T00:00:00+01:00,19.5158604798
Oslo,Skøyen,PM10,2023-06-07T00:00:00+01:00,26.49075625
Oslo,Skøyen,PM10,2023-06-08T00:00:00+01:00,36.8600075231
Oslo,Skøyen,PM10,2023-06-09T00:00:00+01:00,15.4647884259
Oslo,Skøyen,PM10,2023-06-10T00:00:00+01:00,9.7671236111
Oslo,Skøyen,PM10,2023-06-11T00:00:00+01:00,12.1073326195
Oslo,Skøyen,PM10,2023-06-12T00:00:00+01:00,28.4866832176
Oslo,Skøyen,PM10,2023-06-13T00:00:00+01:00,44.1155309028
Oslo,Skøyen,PM10,2023-06-14T00:00:00+01:00,28.6818552083
Oslo,Skøyen,PM10,2023-06-15T00:00:00+01:00,28.3094457176
Oslo,Skøyen,PM10,2023-06-16T00:00:00+01:00,23.5029444444
Oslo,Skøyen,PM10,2023-06-17T00:00:00+01:00,18.2249630787
Oslo,Skøyen,PM10,2023-06-18T00:00:00+01:00,15.6894837822
Oslo,Skøyen,PM10,2023-06-19T00:00:00+01:00,16.9167332176
Oslo,Skøyen,PM10,2023-06-20T00:00:00+01:00,17.4425853009
Oslo,Skøyen,PM10,2023-06-21T00:00:00+01:00,21.4805431713
Oslo,Skøyen,PM10,2023-06-22T00:00:00+01:00,9.9202693287
Oslo,Skøyen,PM10,2023-06-23T00:00:00+01:00,6.4316024306
Oslo,Skøyen,PM10,2023-06-24T00:00:00+01:00,7.3558863426
Oslo,Skøyen,PM10,2023-06-25T00:00:00+01:00,9.5624156959
Oslo,Skøyen,PM10,2023-06-26T00:00:00+01:00,8.0872434028
Oslo,Skøyen,PM10,2023-06-27T00:00:00+01:00,12.9927425926
Oslo,Skøyen,PM10,2023-06-28T00:00:00+01:00,15.7405490741
Oslo,Skøyen,PM10,2023-06-29T00:00:00+01:00,9.7416457176
Oslo,Skøyen,PM10,2023-06-30T00:00:00+01:00,9.3659719907
Oslo,Skøyen,PM10,2023-07-01T00:00:00+01:00,11.1631425926
Oslo,Skøyen,PM10,2023-07-02T00:00:00+01:00,6.6744190517
Oslo,Skøyen,PM10,2023-07-03T00:00:00+01:00,6.3658987269
Oslo,Skøyen,PM10,2023-07-04T00:00:00+01:00,4.3105564815
Oslo,Skøyen,PM10,2023-07-05T00:00:00+01:00,7.2463832176
Oslo,Skøyen,PM10,2023-07-06T00:00:00+01:00,6.6508844907
Oslo,Skøyen,PM10,2023-07-07T00:00:00+01:00,7.4065746528
Oslo,Skøyen,PM10,2023-07-08T00:00:00+01:00,7.2578822917
Oslo,Skøyen,PM10,2023-07-09T00:00:00+01:00,7.1628934188
Oslo,Skøyen,PM10,2023-07-10T00:00:00+01:00,7.8876915509
Oslo,Skøyen,PM10,2023-07-11T00:00:00+01:00,7.2976200231
Oslo,Skøyen,PM10,2023-07-12T00:00:00+01:00,8.160187037
Oslo,Skøyen,PM10,2023-07-13T00:00:00+01:00,9.230075463
Oslo,Skøyen,PM10,2023-07-14T00:00:00+01:00,6.3677121528
Oslo,Skøyen,PM10,2023-07-15T00:00:00+01:00,7.0460122685
Oslo,Skøyen,PM10,2023-07-16T00:00:00+01:00,10.6832553221
Oslo,Skøyen,PM10,2023-07-17T00:00:00+01:00,8.3428894676
Oslo,Skøyen,PM10,2023-07-18T00:00:00+01:00,3.5994866898
Oslo,Skøyen,PM10,2023-07-19T00:00:00+01:00,4.1415556713
Oslo,Skøyen,PM10,2023-07-20T00:00:00+01:00,3.3474689815
Oslo,Skøyen,PM10,2023-07-21T00:00:00+01:00,3.3860020833
Oslo,Skøyen,PM10,2023-07-22T00:00:00+01:00,5.6586344907
Oslo,Skøyen,PM10,2023-07-23T00:00:00+01:00,4.1184899232
Oslo,Skøyen,PM10,2023-07-24T00:00:00+01:00,3.7941591435
Oslo,Skøyen,PM10,2023-07-25T00:00:00+01:00,4.9144112374
Oslo,Skøyen,PM10,2023-07-26T00:00:00+01:00,6.7038552083
Oslo,Skøyen,PM10,2023-07-27T00:00:00+01:00,2.9400931713
Oslo,Skøyen,PM10,2023-07-28T00:00:00+01:00,6.6519715278
Oslo,Skøyen,PM10,2023-07-29T00:00:00+01:00,6.7616603009
Oslo,Skøyen,PM10,2023-07-30T00:00:00+01:00,7.3599553702
Oslo,Skøyen,PM10,2023-07-31T00:00:00+01:00,7.7674269676
Oslo,Skøyen,PM10,2023-08-01T00:00:00+01:00,6.6796092593
Oslo,Skøyen,PM10,2023-08-02T00:00:00+01:00,7.2262046296
Oslo,Skøyen,PM10,2023-08-03T00:00:00+01:00,7.3936148148
Oslo,Skøyen,PM10,2023-08-04T00:00:00+01:00,5.9544060185
Oslo,Skøyen,PM10,2023-08-05T00:00:00+01:00,5.3380465278
Oslo,Skøyen,PM10,2023-08-06T00:00:00+01:00,5.9118578363
Oslo,Skøyen,PM10,2023-08-07T00:00:00+01:00,4.0737094907
Oslo,Skøyen,PM10,2023-08-08T00:00:00+01:00,5.5001170139
Oslo,Skøyen,PM10,2023-08-09T00:00:00+01:00,4.8279100695
Oslo,Skøyen,PM10,2023-08-10T00:00:00+01:00,5.6862949074
Oslo,Skøyen,PM10,2023-08-11T00:00:00+01:00,7.5334111111
Oslo,Skøyen,PM10,2023-08-12T00:00:00+01:00,7.9593322917
Oslo,Skøyen,PM10,2023-08-13T00:00:00+01:00,8.2671752957
Oslo,Skøyen,PM10,2023-08-14T00:00:00+01:00,8.8674061343
Oslo,Skøyen,PM10,2023-08-15T00:00:00+01:00,9.4827209491
Oslo,Skøyen,PM10,2023-08-16T00:00:00+01:00,10.729524537
Oslo,Skøyen,PM10,2023-08-17T00:00:00+01:00,10.2731927083
Oslo,Skøyen,PM10,2023-08-18T00:00:00+01:00,7.4889359954
Oslo,Skøyen,PM10,2023-08-19T00:00:00+01:00,5.2535266204
Oslo,Skøyen,PM10,2023-08-20T00:00:00+01:00,6.4545450974
Oslo,Skøyen,PM10,2023-08-21T00:00:00+01:00,10.7017771991
Oslo,Skøyen,PM10,2023-08-22T00:00:00+01:00,12.3214155093
Oslo,Skøyen,PM10,2023-08-23T00:00:00+01:00,8.7082315972
Oslo,Skøyen,PM10,2023-08-24T00:00:00+01:00,8.2898240741
Oslo,Skøyen,PM10,2023-08-25T00:00:00+01:00,7.462952662
Oslo,Skøyen,PM10,2023-08-26T00:00:00+01:00,2.8416887731
Oslo,Skøyen,PM10,2023-08-27T00:00:00+01:00,4.323525857
Oslo,Skøyen,PM10,2023-08-28T00:00:00+01:00,5.9253055556
Oslo,Skøyen,PM10,2023-08-29T00:00:00+01:00,6.4434585648
Oslo,Skøyen,PM10,2023-08-30T00:00:00+01:00,7.2710766204
Oslo,Skøyen,PM10,2023-08-31T00:00:00+01:00,8.7375277778
Oslo,Skøyen,PM10,2023-09-01T00:00:00+01:00,9.0234234954
Oslo,Skøyen,PM10,2023-09-02T00:00:00+01:00,6.9871752315
Oslo,Skøyen,PM10,2023-09-03T00:00:00+01:00,5.4582699275
Oslo,Skøyen,PM10,2023-09-04T00:00:00+01:00,9.1486101852
Oslo,Skøyen,PM10,2023-09-05T00:00:00+01:00,8.3672596065
Oslo,Skøyen,PM10,2023-09-06T00:00:00+01:00,9.8468070602
Oslo,Skøyen,PM10,2023-09-07T00:00:00+01:00,11.9896324074
Oslo,Skøyen,PM10,2023-09-08T00:00:00+01:00,11.5138592593
Oslo,Skøyen,PM10,2023-09-09T00:00:00+01:00,20.3575481482
Oslo,Skøyen,PM10,2023-09-10T00:00:00+01:00,19.731010406
Oslo,Skøyen,PM10,2023-09-11T00:00:00+01:00,12.799428588
Oslo,Skøyen,PM10,2023-09-12T00:00:00+01:00,8.4967726852
Oslo,Skøyen,PM10,2023-09-13T00:00:00+01:00,4.3926673611
Oslo,Skøyen,PM10,2023-09-14T00:00:00+01:00,6.6184630787
Oslo,Skøyen,PM10,2023-09-15T00:00:00+01:00,5.5534105324
Oslo,Skøyen,PM10,2023-09-16T00:00:00+01:00,6.6062047454
Oslo,Skøyen,PM10,2023-09-17T00:00:00+01:00,3.4422215264
Oslo,Skøyen,PM10,2023-09-18T00:00:00+01:00,5.1047181713
Oslo,Skøyen,PM10,2023-09-19T00:00:00+01:00,7.2247466435
Oslo,Skøyen,PM10,2023-09-20T00:00:00+01:00,7.1495195602
Oslo,Skøyen,PM10,2023-09-21T00:00:00+01:00,9.1070277778
Oslo,Skøyen,PM10,2023-09-22T00:00:00+01:00,5.7804462963
Oslo,Skøyen,PM10,2023-09-23T00:00:00+01:00,6.7295337963
Oslo,Skøyen,PM10,2023-09-24T00:00:00+01:00,4.5740535311
Oslo,Skøyen,PM10,2023-09-25T00:00:00+01:00,12.1440010417
Oslo,Skøyen,PM10,2023-09-26T00:00:00+01:00,14.0090793981
Oslo,Skøyen,PM10,2023-09-27T00:00:00+01:00,15.2599928241
Oslo,Skøyen,PM10,2023-09-28T00:00:00+01:00,13.8894767361
Oslo,Skøyen,PM10,2023-09-29T00:00:00+01:00,11.5882821759
Oslo,Skøyen,PM10,2023-09-30T00:00:00+01:00,7.6725605324
Oslo,Skøyen,PM10,2023-10-01T00:00:00+01:00,6.7893493477
Oslo,Skøyen,PM10,2023-10-02T00:00:00+01:00,13.1005168982
Oslo,Skøyen,PM10,2023-10-03T00:00:00+01:00,15.3492435185
Oslo,Skøyen,PM10,2023-10-04T00:00:00+01:00,12.307422338
Oslo,Skøyen,PM10,2023-10-05T00:00:00+01:00,7.8881563658
Oslo,Skøyen,PM10,2023-10-06T00:00:00+01:00,5.2222122685
Oslo,Skøyen,PM10,2023-10-07T00:00:00+01:00,6.3872069444
Oslo,Skøyen,PM10,2023-10-08T00:00:00+01:00,7.1918878158
Oslo,Skøyen,PM10,2023-10-09T00:00:00+01:00,13.5782075231
Oslo,Skøyen,PM10,2023-10-10T00:00:00+01:00,12.0142784722
Oslo,Skøyen,PM10,2023-10-11T00:00:00+01:00,9.8795056713
Oslo,Skøyen,PM10,2023-10-12T00:00:00+01:00,11.1473853009
Oslo,Skøyen,PM10,2023-10-13T00:00:00+01:00,10.2418703704
Oslo,Skøyen,PM10,2023-10-14T00:00:00+01:00,3.5544211806
Oslo,Skøyen,PM10,2023-10-15T00:00:00+01:00,4.4619749498
Oslo,Skøyen,PM10,2023-10-16T00:00:00+01:00,8.9068922454
Oslo,Skøyen,PM10,2023-10-17T00:00:00+01:00,12.5633628472
Oslo,Skøyen,PM10,2023-10-18T00:00:00+01:00,11.139425505
Oslo,Skøyen,PM10,2023-10-19T00:00:00+01:00,5.8057597222
Oslo,Skøyen,PM10,2023-10-20T00:00:00+01:00,6.9933662037
Oslo,Skøyen,PM10,2023-10-21T00:00:00+01:00,3.9799912037
Oslo,Skøyen,PM10,2023-10-22T00:00:00+01:00,1.7162511748
Oslo,Skøyen,PM10,2023-10-23T00:00:00+01:00,5.9995975694
Oslo,Skøyen,PM10,2023-10-24T00:00:00+01:00,5.8603642361
Oslo,Skøyen,PM10,2023-10-25T00:00:00+01:00,5.3116506944
Oslo,Skøyen,PM10,2023-10-26T00:00:00+01:00,7.8243655093
Oslo,Skøyen,PM10,2023-10-27T00:00:00+01:00,7.3947541667
Oslo,Skøyen,PM10,2023-10-28T00:00:00+01:00,7.3017181713
Oslo,Skøyen,PM10,2023-10-29T00:00:00+01:00,5.5450699455
Oslo,Skøyen,PM10,2023-10-30T00:00:00+01:00,3.2056247685
Oslo,Skøyen,PM10,2023-10-31T00:00:00+01:00,2.0370008102
Oslo,Skøyen,PM10,2023-11-01T00:00:00+01:00,4.2957744213
Oslo,Skøyen,PM10,2023-11-02T00:00:00+01:00,1.6534310185
Oslo,Skøyen,PM10,2023-11-03T00:00:00+01:00,1.0846373843
Oslo,Skøyen,PM10,2023-11-04T00:00:00+01:00,1.8075815972
Oslo,Skøyen,PM10,2023-11-05T00:00:00+01:00,2.9981042764
Oslo,Skøyen,PM10,2023-11-06T00:00:00+01:00,4.777899537
Oslo,Skøyen,PM10,2023-11-07T00:00:00+01:00,10.353705787
Oslo,Skøyen,PM10,2023-11-08T00:00:00+01:00,8.2571752315
Oslo,Skøyen,PM10,2023-11-09T00:00:00+01:00,3.2607559028
Oslo,Skøyen,PM10,2023-11-10T00:00:00+01:00,3.9700172454
Oslo,Skøyen,PM10,2023-11-11T00:00:00+01:00,1.9528840278
Oslo,Skøyen,PM10,2023-11-12T00:00:00+01:00,2.3721105799
Oslo,Skøyen,PM10,2023-11-13T00:00:00+01:00,8.6214990741
Oslo,Skøyen,PM10,2023-11-14T00:00:00+01:00,6.3293833333
Oslo,Skøyen,PM10,2023-11-15T00:00:00+01:00,10.0938141204
Oslo,Skøyen,PM10,2023-11-16T00:00:00+01:00,11.1322563657
Oslo,Skøyen,PM10,2023-11-17T00:00:00+01:00,11.7982288195
Oslo,Skøyen,PM10,2023-11-18T00:00:00+01:00,27.7854136574
Oslo,Skøyen,PM10,2023-11-19T00:00:00+01:00,8.9471603672
Oslo,Skøyen,PM10,2023-11-20T00:00:00+01:00,6.2978453704
Oslo,Skøyen,PM10,2023-11-21T00:00:00+01:00,15.4371068287
Oslo,Skøyen,PM10,2023-11-22T00:00:00+01:00,8.7642856482
Oslo,Skøyen,PM10,2023-11-23T00:00:00+01:00,9.0703635417
Oslo,Skøyen,PM10,2023-11-24T00:00:00+01:00,27.7536996528
Oslo,Skøyen,PM10,2023-11-25T00:00:00+01:00,14.4930840278
Oslo,Skøyen,PM10,2023-11-26T00:00:00+01:00,15.489969215
Oslo,Skøyen,PM10,2023-11-27T00:00:00+01:00,6.6999462963
Oslo,Skøyen,PM10,2023-11-28T00:00:00+01:00,13.8046344907
Oslo,Skøyen,PM10,2023-11-29T00:00:00+01:00,3.370575463
Oslo,Skøyen,PM10,2023-11-30T00:00:00+01:00,3.8588315972
Oslo,Skøyen,PM10,2023-12-01T00:00:00+01:00,20.8688332071
Oslo,Skøyen,PM10,2023-12-02T00:00:00+01:00,24.5383434028
Oslo,Skøyen,PM10,2023-12-03T00:00:00+01:00,39.9380850755
Oslo,Skøyen,PM10,2023-12-04T00:00:00+01:00,46.1283481482
Oslo,Skøyen,PM10,2023-12-05T00:00:00+01:00,44.5728496528
Oslo,Skøyen,PM10,2023-12-06T00:00:00+01:00,22.3248766204
Oslo,Skøyen,PM10,2023-12-07T00:00:00+01:00,22.1574853009
Oslo,Skøyen,PM10,2023-12-08T00:00:00+01:00,7.9778212963
Oslo,Skøyen,PM10,2023-12-09T00:00:00+01:00,8.8355475694
Oslo,Skøyen,PM10,2023-12-10T00:00:00+01:00,5.2932492761
Oslo,Skøyen,PM10,2023-12-11T00:00:00+01:00,3.5894976852
Oslo,Skøyen,PM10,2023-12-12T00:00:00+01:00,4.1818743056
Oslo,Skøyen,PM10,2023-12-13T00:00:00+01:00,4.4883775463
Oslo,Skøyen,PM10,2023-12-14T00:00:00+01:00,9.4861127315
Oslo,Skøyen,PM10,2023-12-15T00:00:00+01:00,17.7744784722
Oslo,Skøyen,PM10,2023-12-16T00:00:00+01:00,26.9709954861
Oslo,Skøyen,PM10,2023-12-17T00:00:00+01:00,13.4698238955
Oslo,Skøyen,PM10,2023-12-18T00:00:00+01:00,13.3724890046
Oslo,Skøyen,PM10,2023-12-19T00:00:00+01:00,20.0424959491
Oslo,Skøyen,PM10,2023-12-20T00:00:00+01:00,18.8298090278
Oslo,Skøyen,PM10,2023-12-21T00:00:00+01:00,5.0683671296
Oslo,Skøyen,PM10,2023-12-22T00:00:00+01:00,4.9312950231
Oslo,Skøyen,PM10,2023-12-23T00:00:00+01:00,22.7506152778
Oslo,Skøyen,PM10,2023-12-24T00:00:00+01:00,12.9372568789
Oslo,Skøyen,PM10,2023-12-25T00:00:00+01:00,15.2820175926
Oslo,Skøyen,PM10,2023-12-26T00:00:00+01:00,32.3462163194
Oslo,Skøyen,PM10,2023-12-27T00:00:00+01:00,34.4211342593
Oslo,Skøyen,PM10,2023-12-28T00:00:00+01:00,8.9497417824
Oslo,Skøyen,PM10,2023-12-29T00:00:00+01:00,9.5092739583
Oslo,Skøyen,PM10,2023-12-30T00:00:00+01:00,12.5732263889
Oslo,Skøyen,PM10,2023-12-31T00:00:00+01:00,2.6824447897
Oslo,Skøyen,PM10,2024-01-01T00:00:00+01:00,3.6840774306
Oslo,Skøyen,PM10,2024-01-02T00:00:00+01:00,2.8614298611
Oslo,Skøyen,PM10,2024-01-03T00:00:00+01:00,3.2464202546
Oslo,Skøyen,PM10,2024-01-04T00:00:00+01:00,8.0838399306
Oslo,Skøyen,PM10,2024-01-05T00:00:00+01:00,46.2533238426
Oslo,Skøyen,PM10,2024-01-06T00:00:00+01:00,54.3682553241
Oslo,Skøyen,PM10,2024-01-07T00:00:00+01:00,43.7476943541
Oslo,Skøyen,PM10,2024-01-08T00:00:00+01:00,48.8978493056
Oslo,Skøyen,PM10,2024-01-09T00:00:00+01:00,63.6047560185
Oslo,Skøyen,PM10,2024-01-10T00:00:00+01:00,65.5634030093
Oslo,Skøyen,PM10,2024-01-11T00:00:00+01:00,35.2301006944
Oslo,Skøyen,PM10,2024-01-12T00:00:00+01:00,28.1862400463
Oslo,Skøyen,PM10,2024-01-13T00:00:00+01:00,43.3174684028
Oslo,Skøyen,PM10,2024-01-14T00:00:00+01:00,20.1946950452
Oslo,Skøyen,PM10,2024-01-15T00:00:00+01:00,12.9886775463
Oslo,Skøyen,PM10,2024-01-16T00:00:00+01:00,16.7076777778
Oslo,Skøyen,PM10,2024-01-17T00:00:00+01:00,6.7210703704
Oslo,Skøyen,PM10,2024-01-18T00:00:00+01:00,18.6607815972
Oslo,Skøyen,PM10,2024-01-19T00:00:00+01:00,35.2873300926
Oslo,Skøyen,PM10,2024-01-20T00:00:00+01:00,39.7948631944
Oslo,Skøyen,PM10,2024-01-21T00:00:00+01:00,16.1911318882
Oslo,Skøyen,PM10,2024-01-22T00:00:00+01:00,9.6475128472
Oslo,Skøyen,PM10,2024-01-23T00:00:00+01:00,9.2549695602
Oslo,Skøyen,PM10,2024-01-24T00:00:00+01:00,11.6859907407
Oslo,Skøyen,PM10,2024-01-25T00:00:00+01:00,16.0504706019
Oslo,Skøyen,PM10,2024-01-26T00:00:00+01:00,11.8386431713
Oslo,Skøyen,PM10,2024-01-27T00:00:00+01:00,15.8384121528
Oslo,Skøyen,PM10,2024-01-28T00:00:00+01:00,15.3609800852
Oslo,Skøyen,PM10,2024-01-29T00:00:00+01:00,24.4145554398
Oslo,Skøyen,PM10,2024-01-30T00:00:00+01:00,17.8853893519
Oslo,Skøyen,PM10,2024-01-31T00:00:00+01:00,12.685821412
Oslo,Skøyen,PM10,2024-02-01T00:00:00+01:00,8.0448540509
Oslo,Skøyen,PM10,2024-02-02T00:00:00+01:00,18.0262969907
Oslo,Skøyen,PM10,2024-02-03T00:00:00+01:00,2.9451988426
Oslo,Skøyen,PM10,2024-02-04T00:00:00+01:00,5.2178014638
Oslo,Skøyen,PM10,2024-02-05T00:00:00+01:00,23.4877866898
Oslo,Skøyen,PM10,2024-02-06T00:00:00+01:00,15.1845009259
Oslo,Skøyen,PM10,2024-02-07T00:00:00+01:00,11.180731713
Oslo,Skøyen,PM10,2024-02-08T00:00:00+01:00,23.3400921296
Oslo,Skøyen,PM10,2024-02-09T00:00:00+01:00,16.7350927083
Oslo,Skøyen,PM10,2024-02-10T00:00:00+01:00,6.8374608796
Oslo,Skøyen,PM10,2024-02-11T00:00:00+01:00,4.7887991483
Oslo,Skøyen,PM10,2024-02-12T00:00:00+01:00,4.5978361111
Oslo,Skøyen,PM10,2024-02-13T00:00:00+01:00,10.0487872685
Oslo,Skøyen,PM10,2024-02-14T00:00:00+01:00,17.9485113426
Oslo,Skøyen,PM10,2024-02-15T00:00:00+01:00,8.9704916667
Oslo,Skøyen,PM10,2024-02-16T00:00:00+01:00,7.4731673611
Oslo,Skøyen,PM10,2024-02-17T00:00:00+01:00,7.1049481482
Oslo,Skøyen,PM10,2024-02-18T00:00:00+01:00,5.6584028835
Oslo,Skøyen,PM10,2024-02-19T00:00:00+01:00,7.6604792824
Oslo,Skøyen,PM10,2024-02-20T00:00:00+01:00,8.2257310185
Oslo,Skøyen,PM10,2024-02-21T00:00:00+01:00,10.4992905093
Oslo,Skøyen,PM10,2024-02-22T00:00:00+01:00,3.4336414352
Oslo,Skøyen,PM10,2024-02-23T00:00:00+01:00,3.2044697917
Oslo,Skøyen,PM10,2024-02-24T00:00:00+01:00,7.3691069444
Oslo,Skøyen,PM10,2024-02-25T00:00:00+01:00,6.6429136668
Oslo,Skøyen,PM10,2024-02-26T00:00:00+01:00,7.6841179398
Oslo,Skøyen,PM10,2024-02-27T00:00:00+01:00,7.9152577546
Oslo,Skøyen,PM10,2024-02-28T00:00:00+01:00,10.053249537
Oslo,Skøyen,PM10,2024-02-29T00:00:00+01:00,8.7384422454
Oslo,Skøyen,PM10,2024-03-01T00:00:00+01:00,15.2605481481
Oslo,Skøyen,PM10,2024-03-02T00:00:00+01:00,5.1206972222
Oslo,Skøyen,PM10,2024-03-03T00:00:00+01:00,7.8001202887
Oslo,Skøyen,PM10,2024-03-04T00:00:00+01:00,17.3730096065
Oslo,Skøyen,PM10,2024-03-05T00:00:00+01:00,21.4386158565
Oslo,Skøyen,PM10,2024-03-06T00:00:00+01:00,43.7294451389
Oslo,Skøyen,PM10,2024-03-07T00:00:00+01:00,75.3427981481
Oslo,Skøyen,PM10,2024-03-08T00:00:00+01:00,57.638091088
Oslo,Skøyen,PM10,2024-03-09T00:00:00+01:00,20.6609423611
Oslo,Skøyen,PM10,2024-03-10T00:00:00+01:00,10.0538180716
Oslo,Skøyen,PM10,2024-03-11T00:00:00+01:00,37.7723984954
Oslo,Skøyen,PM10,2024-03-12T00:00:00+01:00,80.9215961806
Oslo,Skøyen,PM10,2024-03-13T00:00:00+01:00,37.3191418982
Oslo,Skøyen,PM10,2024-03-14T00:00:00+01:00,20.0665777778
Oslo,Skøyen,PM10,2024-03-15T00:00:00+01:00,7.5650373843
Oslo,Skøyen,PM10,2024-03-16T00:00:00+01:00,2.2773775463
Oslo,Skøyen,PM10,2024-03-17T00:00:00+01:00,9.8838832517
Oslo,Skøyen,PM10,2024-03-18T00:00:00+01:00,23.0631145833
Oslo,Skøyen,PM10,2024-03-19T00:00:00+01:00,23.3883866648
Oslo,Skøyen,PM10,2024-03-20T00:00:00+01:00,13.2314436343
Oslo,Skøyen,PM10,2024-03-21T00:00:00+01:00,16.1255958333
Oslo,Skøyen,PM10,2024-03-22T00:00:00+01:00,12.2069576389
Oslo,Skøyen,PM10,2024-03-23T00:00:00+01:00,17.896352662
Oslo,Skøyen,PM10,2024-03-24T00:00:00+01:00,3.0667625214
Oslo,Skøyen,PM10,2024-03-25T00:00:00+01:00,3.1826091435
Oslo,Skøyen,PM10,2024-03-26T00:00:00+01:00,3.6383840278
Oslo,Skøyen,PM10,2024-03-27T00:00:00+01:00,8.1376569445
Oslo,Skøyen,PM10,2024-03-28T00:00:00+01:00,10.9620446759
Oslo,Skøyen,PM10,2024-03-29T00:00:00+01:00,9.0728917824
Oslo,Skøyen,PM10,2024-03-30T00:00:00+01:00,11.0237130787
Oslo,Skøyen,PM10,2024-03-31T00:00:00+01:00,11.2590678074
Oslo,Skøyen,PM10,2024-04-01T00:00:00+01:00,9.235241088
